threads,size,nb,ib,Time_sec,GFlops
1,2048,32,8,1.63343e-05,8.02434141652841
1,2048,32,12,1.80169e-05,7.274947410486821
1,2048,32,16,1.26855e-05,10.33242678648851
1,2048,36,8,2.5894e-05,7.207229474009424
1,2048,36,12,1.78965e-05,10.427960774453108
1,2048,36,16,1.83099e-05,10.192518801304212
1,2048,40,8,2.9804e-05,8.589451080391893
1,2048,40,12,2.37478e-05,10.779945931833684
1,2048,40,16,2.16639e-05,11.81689354179072
1,2048,40,20,1.89577e-05,13.503747817509508
1,2048,44,8,3.42748e-05,9.94129797985692
1,2048,44,12,3.24946e-05,10.485926892468289
1,2048,44,16,2.93496e-05,11.609561970180172
1,2048,44,20,2.76934e-05,12.30387023622957
1,2048,48,8,4.25737e-05,10.390640230940695
1,2048,48,12,3.2374e-05,13.664298511150925
1,2048,48,16,3.33332e-05,13.271093084372335
1,2048,48,20,3.00892e-05,14.701886391130373
1,2048,48,24,2.68858e-05,16.453592602786603
1,2048,52,8,5.3471e-05,10.51844925286604
1,2048,52,12,4.60311e-05,12.21852182546148
1,2048,52,16,3.93919e-05,14.277859153785425
1,2048,52,20,3.94995e-05,14.23896505019051
1,2048,52,24,4.00963e-05,14.02702992545447
1,2048,56,8,6.07262e-05,11.567725298141497
1,2048,56,12,5.19196e-05,13.529842294624768
1,2048,56,16,4.83835e-05,14.518668554362542
1,2048,56,20,4.41087e-05,15.92574707484011
1,2048,56,24,4.20467e-05,16.7067570106572
1,2048,56,28,3.79177e-05,18.52601819203169
1,2048,60,8,7.41633e-05,11.649967032211352
1,2048,60,12,6.01546e-05,14.36299135893182
1,2048,60,16,5.29868e-05,16.30594789645723
1,2048,60,20,4.86469e-05,17.760638396280132
1,2048,60,24,5.27722e-05,16.372256604803287
1,2048,60,28,5.33478e-05,16.195606941617086
1,2048,64,8,7.91357e-05,13.250353506697987
1,2048,64,12,7.28375e-05,14.396100909558948
1,2048,64,16,6.3063e-05,16.627436056007486
1,2048,64,20,6.34185e-05,16.53422897104157
1,2048,64,24,5.91992e-05,17.712671792862064
1,2048,64,28,5.60332e-05,18.713477010058323
1,2048,64,32,5.05047e-05,20.76194888792528
1,2048,68,8,0.000100402,12.526921774466643
1,2048,68,12,8.35434e-05,15.054785895714083
1,2048,68,16,7.83817e-05,16.046194456103912
1,2048,68,20,6.96459e-05,18.058895067764222
1,2048,68,24,6.52941e-05,19.26250610698364
1,2048,68,28,6.55567e-05,19.18534642530817
1,2048,68,32,6.62421e-05,18.986837675737934
1,2048,72,8,0.000106453,14.02489361502259
1,2048,72,12,9.13002e-05,16.352560016297883
1,2048,72,16,8.50276e-05,17.5589102832492
1,2048,72,20,7.90066e-05,18.897054170157936
1,2048,72,24,7.33753e-05,20.347337591805417
1,2048,72,28,7.43971e-05,20.067878989906863
1,2048,72,32,7.38473e-05,20.21728621087027
1,2048,72,36,6.90865e-05,21.610473826290228
1,2048,76,8,0.000129523,13.55669649405897
1,2048,76,12,0.000106006,16.56419447955776
1,2048,76,16,9.71193e-05,18.079866720620927
1,2048,76,20,8.73566e-05,20.100415996043804
1,2048,76,24,9.18458e-05,19.117956400837052
1,2048,76,28,8.60676e-05,20.401451882009024
1,2048,76,32,8.52574e-05,20.5953266226744
1,2048,76,36,8.29774e-05,21.16123185349264
1,2048,80,8,0.000140557,14.570601250738134
1,2048,80,12,0.000118021,17.35284398539243
1,2048,80,16,0.000104265,19.64225770872297
1,2048,80,20,9.96603e-05,20.549807696745845
1,2048,80,24,9.79557e-05,20.90741018644142
1,2048,80,28,9.40985e-05,21.76442770076037
1,2048,80,32,9.354e-05,21.894376737224714
1,2048,80,36,9.15558e-05,22.368872316117603
1,2048,80,40,8.4859e-05,24.134151946169528
1,2048,84,8,0.000165365,14.336866930728997
1,2048,84,12,0.000132008,17.959638809769103
1,2048,84,16,0.00013005,18.230034602076127
1,2048,84,20,0.000118086,20.07702860627001
1,2048,84,24,0.000111353,21.290993507134967
1,2048,84,28,0.000104715,22.640653201547053
1,2048,84,32,0.000104149,22.763694322557107
1,2048,84,36,0.000104904,22.59986273164036
1,2048,84,40,0.000107261,22.10324349017816
1,2048,88,8,0.000185033,14.731901876962487
1,2048,88,12,0.00015451,17.64214613940845
1,2048,88,16,0.000142012,19.19477227276568
1,2048,88,20,0.000129774,21.004885416185054
1,2048,88,24,0.000125663,21.69204937014077
1,2048,88,28,0.000123065,22.149985779872424
1,2048,88,32,0.000117286,23.241375782275803
1,2048,88,36,0.000114592,23.787768779670483
